workload,workload_type,workload_size,description,algorithm,frames,page_faults,total_accesses,fault_rate_pct
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Clock,2,9930,10000,99.3000
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Clock,4,9856,10000,98.5600
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Clock,8,9716,10000,97.1600
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Clock,16,9477,10000,94.7700
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Clock,32,8996,10000,89.9600
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Clock,64,7974,10000,79.7400
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Clock,128,6052,10000,60.5200
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Random,2,9922,10000,99.2200
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Random,4,9862,10000,98.6200
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Random,8,9734,10000,97.3400
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Random,16,9465,10000,94.6500
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Random,32,8984,10000,89.8400
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Random,64,8004,10000,80.0400
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Random,128,6185,10000,61.8500
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Otimo,2,9490,10000,94.9000
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Otimo,4,8954,10000,89.5400
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Otimo,8,8257,10000,82.5700
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Otimo,16,7345,10000,73.4500
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Otimo,32,6174,10000,61.7400
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Otimo,64,4648,10000,46.4800
locality_md_wide_ws40,locality,md,"Localidade moderada (80% hot) | Medio, WS grande (10k refs, 500 pags, WS=40%)",Otimo,128,2835,10000,28.3500
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",FIFO,2,99266,100000,99.2660
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",FIFO,4,98533,100000,98.5330
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",FIFO,8,97106,100000,97.1060
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",FIFO,16,94390,100000,94.3900
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",FIFO,32,88818,100000,88.8180
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",FIFO,64,78196,100000,78.1960
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",FIFO,128,59191,100000,59.1910
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",LRU,2,99266,100000,99.2660
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",LRU,4,98536,100000,98.5360
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",LRU,8,97107,100000,97.1070
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",LRU,16,94322,100000,94.3220
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",LRU,32,88750,100000,88.7500
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",LRU,64,77509,100000,77.5090
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",LRU,128,56568,100000,56.5680
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",LFU,2,99175,100000,99.1750
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",LFU,4,98319,100000,98.3190
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",LFU,8,96630,100000,96.6300
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",LFU,16,93252,100000,93.2520
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",LFU,32,86473,100000,86.4730
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",LFU,64,72983,100000,72.9830
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",LFU,128,45695,100000,45.6950
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Clock,2,99266,100000,99.2660
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Clock,4,98534,100000,98.5340
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Clock,8,97111,100000,97.1110
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Clock,16,94359,100000,94.3590
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Clock,32,88767,100000,88.7670
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Clock,64,77804,100000,77.8040
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Clock,128,57560,100000,57.5600
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Random,2,99269,100000,99.2690
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Random,4,98552,100000,98.5520
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Random,8,97159,100000,97.1590
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Random,16,94312,100000,94.3120
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Random,32,88765,100000,88.7650
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Random,64,77909,100000,77.9090
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Random,128,59294,100000,59.2940
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Otimo,2,94798,100000,94.7980
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Otimo,4,89050,100000,89.0500
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Otimo,8,81676,100000,81.6760
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Otimo,16,72065,100000,72.0650
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Otimo,32,59612,100000,59.6120
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Otimo,64,43819,100000,43.8190
locality_lg_huge_ws10,locality,lg,"Alta localidade (85% hot) | Grande, universo enorme (100k refs, 2000 pags, WS=10%)",Otimo,128,25469,100000,25.4690
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",FIFO,2,97465,100000,97.4650
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",FIFO,4,95008,100000,95.0080
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",FIFO,8,90205,100000,90.2050
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",FIFO,16,81033,100000,81.0330
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",FIFO,32,65090,100000,65.0900
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",FIFO,64,42964,100000,42.9640
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",FIFO,128,18310,100000,18.3100
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",LRU,2,97469,100000,97.4690
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",LRU,4,94975,100000,94.9750
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",LRU,8,90048,100000,90.0480
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",LRU,16,80403,100000,80.4030
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",LRU,32,62431,100000,62.4310
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",LRU,64,34886,100000,34.8860
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",LRU,128,13715,100000,13.7150
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",LFU,2,97003,100000,97.0030
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",LFU,4,93516,100000,93.5160
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",LFU,8,86606,100000,86.6060
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",LFU,16,72657,100000,72.6570
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",LFU,32,45065,100000,45.0650
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",LFU,64,25740,100000,25.7400
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",LFU,128,13675,100000,13.6750
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Clock,2,97465,100000,97.4650
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Clock,4,94977,100000,94.9770
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Clock,8,90145,100000,90.1450
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Clock,16,80721,100000,80.7210
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Clock,32,63658,100000,63.6580
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Clock,64,37818,100000,37.8180
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Clock,128,13947,100000,13.9470
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Random,2,97462,100000,97.4620
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Random,4,94982,100000,94.9820
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Random,8,90063,100000,90.0630
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Random,16,81001,100000,81.0010
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Random,32,65197,100000,65.1970
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Random,64,42961,100000,42.9610
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Random,128,18367,100000,18.3670
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Otimo,2,89521,100000,89.5210
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Otimo,4,78907,100000,78.9070
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Otimo,8,65983,100000,65.9830
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Otimo,16,50165,100000,50.1650
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Otimo,32,32197,100000,32.1970
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Otimo,64,16470,100000,16.4700
locality_lg_medium_hot70,locality,lg,"Localidade moderada (70% hot) | Grande (100k refs, 200 pags, WS=20%)",Otimo,128,5306,100000,5.3060
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",FIFO,2,83768,100000,83.7680
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",FIFO,4,68479,100000,68.4790
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",FIFO,8,42135,100000,42.1350
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",FIFO,16,17528,100000,17.5280
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",FIFO,32,6218,100000,6.2180
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",FIFO,64,50,100000,0.0500
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",FIFO,128,50,100000,0.0500
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",LRU,2,83752,100000,83.7520
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",LRU,4,67937,100000,67.9370
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",LRU,8,38353,100000,38.3530
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",LRU,16,8982,100000,8.9820
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",LRU,32,4418,100000,4.4180
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",LRU,64,50,100000,0.0500
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",LRU,128,50,100000,0.0500
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",LFU,2,83040,100000,83.0400
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",LFU,4,65243,100000,65.2430
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",LFU,8,30226,100000,30.2260
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",LFU,16,8443,100000,8.4430
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",LFU,32,4541,100000,4.5410
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",LFU,64,50,100000,0.0500
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",LFU,128,50,100000,0.0500
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",Clock,2,83768,100000,83.7680
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",Clock,4,68287,100000,68.2870
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",Clock,8,40264,100000,40.2640
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",Clock,16,11038,100000,11.0380
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",Clock,32,4445,100000,4.4450
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",Clock,64,50,100000,0.0500
locality_lg_tight_hot90,locality,lg,"Alta localidade (90% hot) | Grande, universo restrito (100k refs, 50 pags, WS=20%)",Clock,128,50,100000,0.0500
